DiodesIncorporated_DXTN10060DFJBQ-7.pdf,Diodes Incorporated,DXTN10060DFJBQ-7,polarity,NPN,mouser-transistors-page-1.csv
DiodesIncorporated_DXTN10060DFJBQ-7.pdf,Diodes Incorporated,DXTN10060DFJBQ-7,c_current_max,6 A,mouser-transistors-page-1.csv
DiodesIncorporated_DXTN10060DFJBQ-7.pdf,Diodes Incorporated,DXTN10060DFJBQ-7,ce_v_max,60 V,mouser-transistors-page-1.csv
DiodesIncorporated_DXTN10060DFJBQ-7.pdf,Diodes Incorporated,DXTN10060DFJBQ-7,min_op_temp,-55 C,mouser-transistors-page-1.csv
DiodesIncorporated_DXTN10060DFJBQ-7.pdf,Diodes Incorporated,DXTN10060DFJBQ-7,max_op_temp,175 C,mouser-transistors-page-1.csv
ONSemiconductor_MJD3055RLG.pdf,ON Semiconductor,MJD3055RLG,polarity,NPN,mouser-transistors-page-1.csv
ONSemiconductor_MJD3055RLG.pdf,ON Semiconductor,MJD3055RLG,ce_v_max,60 V,mouser-transistors-page-1.csv
ONSemiconductor_MJD3055RLG.pdf,ON Semiconductor,MJD3055RLG,min_op_temp,-55 C,mouser-transistors-page-1.csv
ONSemiconductor_MJD3055RLG.pdf,ON Semiconductor,MJD3055RLG,max_op_temp,150 C,mouser-transistors-page-1.csv
ONSemiconductor_MMBTA92LT3G.pdf,ON Semiconductor,MMBTA92LT3G,polarity,PNP,mouser-transistors-page-101.csv
ONSemiconductor_MMBTA92LT3G.pdf,ON Semiconductor,MMBTA92LT3G,c_current_max,0.05 A,mouser-transistors-page-101.csv
ONSemiconductor_MMBTA92LT3G.pdf,ON Semiconductor,MMBTA92LT3G,ce_v_max,-300 V,mouser-transistors-page-101.csv
ONSemiconductor_MMBTA92LT3G.pdf,ON Semiconductor,MMBTA92LT3G,min_op_temp,-55 C,mouser-transistors-page-101.csv
ONSemiconductor_MMBTA92LT3G.pdf,ON Semiconductor,MMBTA92LT3G,max_op_temp,150 C,mouser-transistors-page-101.csv
ONSemiconductor_MMBTH10-4LT1G.pdf,ON Semiconductor,MMBTH10-4LT1G,polarity,NPN,mouser-transistors-page-101.csv
ONSemiconductor_MMBTH10-4LT1G.pdf,ON Semiconductor,MMBTH10-4LT1G,ce_v_max,25 V,mouser-transistors-page-101.csv
ONSemiconductor_MMBTH10-4LT1G.pdf,ON Semiconductor,MMBTH10-4LT1G,min_op_temp,-55 C,mouser-transistors-page-101.csv
ONSemiconductor_MMBTH10-4LT1G.pdf,ON Semiconductor,MMBTH10-4LT1G,max_op_temp,150 C,mouser-transistors-page-101.csv
DiodesIncorporated_FMMTA92TA.pdf,Diodes Incorporated,FMMTA92TA,polarity,PNP,mouser-transistors-page-101.csv
DiodesIncorporated_FMMTA92TA.pdf,Diodes Incorporated,FMMTA92TA,c_current_max,0.2 A,mouser-transistors-page-101.csv
DiodesIncorporated_FMMTA92TA.pdf,Diodes Incorporated,FMMTA92TA,ce_v_max,-300 V,mouser-transistors-page-101.csv
DiodesIncorporated_FMMTA92TA.pdf,Diodes Incorporated,FMMTA92TA,min_op_temp,-55 C,mouser-transistors-page-101.csv
DiodesIncorporated_FMMTA92TA.pdf,Diodes Incorporated,FMMTA92TA,max_op_temp,150 C,mouser-transistors-page-101.csv
DiodesIncorporated_MMDT2907A-7-F.pdf,Diodes Incorporated,MMDT2907A-7-F,polarity,PNP,mouser-transistors-page-101.csv
DiodesIncorporated_MMDT2907A-7-F.pdf,Diodes Incorporated,MMDT2907A-7-F,c_current_max,0.6 A,mouser-transistors-page-101.csv
DiodesIncorporated_MMDT2907A-7-F.pdf,Diodes Incorporated,MMDT2907A-7-F,ce_v_max,-60 V,mouser-transistors-page-101.csv
DiodesIncorporated_MMDT2907A-7-F.pdf,Diodes Incorporated,MMDT2907A-7-F,min_op_temp,-55 C,mouser-transistors-page-101.csv
DiodesIncorporated_MMDT2907A-7-F.pdf,Diodes Incorporated,MMDT2907A-7-F,max_op_temp,150 C,mouser-transistors-page-101.csv
ONSemiconductor_NST65011MW6T1G.pdf,ON Semiconductor,NST65011MW6T1G,polarity,NPN,mouser-transistors-page-101.csv
ONSemiconductor_NST65011MW6T1G.pdf,ON Semiconductor,NST65011MW6T1G,c_current_max,100 mA,mouser-transistors-page-101.csv
ONSemiconductor_NST65011MW6T1G.pdf,ON Semiconductor,NST65011MW6T1G,ce_v_max,65 V,mouser-transistors-page-101.csv
ONSemiconductor_NST65011MW6T1G.pdf,ON Semiconductor,NST65011MW6T1G,min_op_temp,-55 C,mouser-transistors-page-101.csv
ONSemiconductor_NST65011MW6T1G.pdf,ON Semiconductor,NST65011MW6T1G,max_op_temp,150 C,mouser-transistors-page-101.csv
DiodesIncorporated_FZT792ATA.pdf,Diodes Incorporated,FZT792ATA,polarity,PNP,mouser-transistors-page-101.csv
DiodesIncorporated_FZT792ATA.pdf,Diodes Incorporated,FZT792ATA,c_current_max,2 A,mouser-transistors-page-101.csv
DiodesIncorporated_FZT792ATA.pdf,Diodes Incorporated,FZT792ATA,ce_v_max,-70 V,mouser-transistors-page-101.csv
DiodesIncorporated_FZT792ATA.pdf,Diodes Incorporated,FZT792ATA,min_op_temp,-55 C,mouser-transistors-page-101.csv
DiodesIncorporated_FZT792ATA.pdf,Diodes Incorporated,FZT792ATA,max_op_temp,150 C,mouser-transistors-page-101.csv
ONSemiconductor_BC858CLT3G.pdf,ON Semiconductor,BC858CLT3G,polarity,PNP,mouser-transistors-page-101.csv
ONSemiconductor_BC858CLT3G.pdf,ON Semiconductor,BC858CLT3G,c_current_max,0.1 A,mouser-transistors-page-101.csv
ONSemiconductor_BC858CLT3G.pdf,ON Semiconductor,BC858CLT3G,ce_v_max,-30 V,mouser-transistors-page-101.csv
ONSemiconductor_BC858CLT3G.pdf,ON Semiconductor,BC858CLT3G,min_op_temp,-55 C,mouser-transistors-page-101.csv
ONSemiconductor_BC858CLT3G.pdf,ON Semiconductor,BC858CLT3G,max_op_temp,150 C,mouser-transistors-page-101.csv
ONSemiconductor_MMBT5087LT3G.pdf,ON Semiconductor,MMBT5087LT3G,polarity,PNP,mouser-transistors-page-101.csv
ONSemiconductor_MMBT5087LT3G.pdf,ON Semiconductor,MMBT5087LT3G,c_current_max,0.05 A,mouser-transistors-page-101.csv
ONSemiconductor_MMBT5087LT3G.pdf,ON Semiconductor,MMBT5087LT3G,ce_v_max,-50 V,mouser-transistors-page-101.csv
ONSemiconductor_MMBT5087LT3G.pdf,ON Semiconductor,MMBT5087LT3G,min_op_temp,-55 C,mouser-transistors-page-101.csv
ONSemiconductor_MMBT5087LT3G.pdf,ON Semiconductor,MMBT5087LT3G,max_op_temp,150 C,mouser-transistors-page-101.csv
DiodesIncorporated_MMST5551-7-F.pdf,Diodes Incorporated,MMST5551-7-F,polarity,NPN,mouser-transistors-page-101.csv
DiodesIncorporated_MMST5551-7-F.pdf,Diodes Incorporated,MMST5551-7-F,c_current_max,200 mA,mouser-transistors-page-101.csv
DiodesIncorporated_MMST5551-7-F.pdf,Diodes Incorporated,MMST5551-7-F,ce_v_max,160 V,mouser-transistors-page-101.csv
DiodesIncorporated_MMST5551-7-F.pdf,Diodes Incorporated,MMST5551-7-F,min_op_temp,-55 C,mouser-transistors-page-101.csv
DiodesIncorporated_MMST5551-7-F.pdf,Diodes Incorporated,MMST5551-7-F,max_op_temp,150 C,mouser-transistors-page-101.csv
ONSemiconductor_SMBT3904DW1T1G.pdf,ON Semiconductor,SMBT3904DW1T1G,polarity,NPN,mouser-transistors-page-101.csv
ONSemiconductor_SMBT3904DW1T1G.pdf,ON Semiconductor,SMBT3904DW1T1G,ce_v_max,40 V,mouser-transistors-page-101.csv
ONSemiconductor_SMBT3904DW1T1G.pdf,ON Semiconductor,SMBT3904DW1T1G,max_op_temp,150 C,mouser-transistors-page-101.csv
DiodesIncorporated_BCX56TA.pdf,Diodes Incorporated,BCX56TA,polarity,NPN,mouser-transistors-page-101.csv
DiodesIncorporated_BCX56TA.pdf,Diodes Incorporated,BCX56TA,c_current_max,1 A,mouser-transistors-page-101.csv
DiodesIncorporated_BCX56TA.pdf,Diodes Incorporated,BCX56TA,ce_v_max,80 V,mouser-transistors-page-101.csv
DiodesIncorporated_BCX56TA.pdf,Diodes Incorporated,BCX56TA,min_op_temp,-65 C,mouser-transistors-page-101.csv
DiodesIncorporated_BCX56TA.pdf,Diodes Incorporated,BCX56TA,max_op_temp,150 C,mouser-transistors-page-101.csv
DiodesIncorporated_DST3904DJ-7.pdf,Diodes Incorporated,DST3904DJ-7,polarity,NPN,mouser-transistors-page-101.csv
DiodesIncorporated_DST3904DJ-7.pdf,Diodes Incorporated,DST3904DJ-7,c_current_max,0.2 A,mouser-transistors-page-101.csv
DiodesIncorporated_DST3904DJ-7.pdf,Diodes Incorporated,DST3904DJ-7,ce_v_max,40 V,mouser-transistors-page-101.csv
DiodesIncorporated_DST3904DJ-7.pdf,Diodes Incorporated,DST3904DJ-7,min_op_temp,-55 C,mouser-transistors-page-101.csv
DiodesIncorporated_DST3904DJ-7.pdf,Diodes Incorporated,DST3904DJ-7,max_op_temp,150 C,mouser-transistors-page-101.csv
DiodesIncorporated_BC846ASQ-7-F.pdf,Diodes Incorporated,BC846ASQ-7-F,polarity,NPN,mouser-transistors-page-11.csv
DiodesIncorporated_BC846ASQ-7-F.pdf,Diodes Incorporated,BC846ASQ-7-F,c_current_max,200 mA,mouser-transistors-page-11.csv
DiodesIncorporated_BC846ASQ-7-F.pdf,Diodes Incorporated,BC846ASQ-7-F,ce_v_max,65 V,mouser-transistors-page-11.csv
DiodesIncorporated_BC846ASQ-7-F.pdf,Diodes Incorporated,BC846ASQ-7-F,min_op_temp,-55 C,mouser-transistors-page-11.csv
DiodesIncorporated_BC846ASQ-7-F.pdf,Diodes Incorporated,BC846ASQ-7-F,max_op_temp,150 C,mouser-transistors-page-11.csv
DiodesIncorporated_FMMT413TD.pdf,Diodes Incorporated,FMMT413TD,polarity,NPN,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT413TD.pdf,Diodes Incorporated,FMMT413TD,c_current_max,0.1 A,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT413TD.pdf,Diodes Incorporated,FMMT413TD,ce_v_max,50 V,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT413TD.pdf,Diodes Incorporated,FMMT413TD,min_op_temp,-55 C,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT413TD.pdf,Diodes Incorporated,FMMT413TD,max_op_temp,150 C,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT417TD.pdf,Diodes Incorporated,FMMT417TD,polarity,NPN,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT417TD.pdf,Diodes Incorporated,FMMT417TD,c_current_max,0.5 A,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT417TD.pdf,Diodes Incorporated,FMMT417TD,ce_v_max,100 V,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT417TD.pdf,Diodes Incorporated,FMMT417TD,min_op_temp,-55 C,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT417TD.pdf,Diodes Incorporated,FMMT417TD,max_op_temp,150 C,mouser-transistors-page-14.csv
DiodesIncorporated_ZTX415.pdf,Diodes Incorporated,ZTX415,polarity,NPN,mouser-transistors-page-14.csv
DiodesIncorporated_ZTX415.pdf,Diodes Incorporated,ZTX415,c_current_max,0.5 A,mouser-transistors-page-14.csv
DiodesIncorporated_ZTX415.pdf,Diodes Incorporated,ZTX415,ce_v_max,100 V,mouser-transistors-page-14.csv
DiodesIncorporated_ZTX415.pdf,Diodes Incorporated,ZTX415,min_op_temp,-55 C,mouser-transistors-page-14.csv
DiodesIncorporated_ZTX415.pdf,Diodes Incorporated,ZTX415,max_op_temp,150 C,mouser-transistors-page-14.csv
ONSemiconductor_MJL1302AG.pdf,ON Semiconductor,MJL1302AG,polarity,PNP,mouser-transistors-page-14.csv
ONSemiconductor_MJL1302AG.pdf,ON Semiconductor,MJL1302AG,c_current_max,15 A,mouser-transistors-page-14.csv
ONSemiconductor_MJL1302AG.pdf,ON Semiconductor,MJL1302AG,ce_v_max,200 V,mouser-transistors-page-14.csv
ONSemiconductor_MJL1302AG.pdf,ON Semiconductor,MJL1302AG,min_op_temp,-65 C,mouser-transistors-page-14.csv
ONSemiconductor_MJL1302AG.pdf,ON Semiconductor,MJL1302AG,max_op_temp,150 C,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT458TA.pdf,Diodes Incorporated,FMMT458TA,polarity,NPN,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT458TA.pdf,Diodes Incorporated,FMMT458TA,c_current_max,0.225 A,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT458TA.pdf,Diodes Incorporated,FMMT458TA,ce_v_max,400 V,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT458TA.pdf,Diodes Incorporated,FMMT458TA,min_op_temp,-55 C,mouser-transistors-page-14.csv
DiodesIncorporated_FMMT458TA.pdf,Diodes Incorporated,FMMT458TA,max_op_temp,150 C,mouser-transistors-page-14.csv
CentralSemiconductor_2N2222A.pdf,Central Semiconductor,2N2222A,polarity,NPN,mouser-transistors-page-14.csv
CentralSemiconductor_2N2222A.pdf,Central Semiconductor,2N2222A,c_current_max,0.8 A,mouser-transistors-page-14.csv
CentralSemiconductor_2N2222A.pdf,Central Semiconductor,2N2222A,ce_v_max,40 V,mouser-transistors-page-14.csv
CentralSemiconductor_2N2222A.pdf,Central Semiconductor,2N2222A,min_op_temp,-65 C,mouser-transistors-page-14.csv
CentralSemiconductor_2N2222A.pdf,Central Semiconductor,2N2222A,max_op_temp,150 C,mouser-transistors-page-14.csv
CentralSemiconductor_2N6027.pdf,Central Semiconductor,2N6027,min_op_temp,-50 C,mouser-transistors-page-14.csv
CentralSemiconductor_2N6027.pdf,Central Semiconductor,2N6027,max_op_temp,100 C,mouser-transistors-page-14.csv
DiodesIncorporated_MMBT3904-7-F.pdf,Diodes Incorporated,MMBT3904-7-F,polarity,NPN,mouser-transistors-page-14.csv
DiodesIncorporated_MMBT3904-7-F.pdf,Diodes Incorporated,MMBT3904-7-F,c_current_max,0.2 A,mouser-transistors-page-14.csv
DiodesIncorporated_MMBT3904-7-F.pdf,Diodes Incorporated,MMBT3904-7-F,ce_v_max,40 V,mouser-transistors-page-14.csv
DiodesIncorporated_MMBT3904-7-F.pdf,Diodes Incorporated,MMBT3904-7-F,min_op_temp,-55 C,mouser-transistors-page-14.csv
DiodesIncorporated_MMBT3904-7-F.pdf,Diodes Incorporated,MMBT3904-7-F,max_op_temp,150 C,mouser-transistors-page-14.csv
ONSemiconductor_BC846BLT3G.pdf,ON Semiconductor,BC846BLT3G,polarity,NPN,mouser-transistors-page-14.csv
ONSemiconductor_BC846BLT3G.pdf,ON Semiconductor,BC846BLT3G,c_current_max,0.1 A,mouser-transistors-page-14.csv
ONSemiconductor_BC846BLT3G.pdf,ON Semiconductor,BC846BLT3G,ce_v_max,65 V,mouser-transistors-page-14.csv
ONSemiconductor_BC846BLT3G.pdf,ON Semiconductor,BC846BLT3G,min_op_temp,-55 C,mouser-transistors-page-14.csv
ONSemiconductor_BC846BLT3G.pdf,ON Semiconductor,BC846BLT3G,max_op_temp,150 C,mouser-transistors-page-14.csv
ONSemiconductor_MMBT3906TT1G.pdf,ON Semiconductor,MMBT3906TT1G,polarity,PNP,mouser-transistors-page-14.csv
ONSemiconductor_MMBT3906TT1G.pdf,ON Semiconductor,MMBT3906TT1G,c_current_max,0.2 A,mouser-transistors-page-14.csv
ONSemiconductor_MMBT3906TT1G.pdf,ON Semiconductor,MMBT3906TT1G,ce_v_max,-40 V,mouser-transistors-page-14.csv
ONSemiconductor_MMBT3906TT1G.pdf,ON Semiconductor,MMBT3906TT1G,min_op_temp,-55 C,mouser-transistors-page-14.csv
ONSemiconductor_MMBT3906TT1G.pdf,ON Semiconductor,MMBT3906TT1G,max_op_temp,150 C,mouser-transistors-page-14.csv
ONSemiconductor_NSS60201LT1G.pdf,ON Semiconductor,NSS60201LT1G,polarity,NPN,mouser-transistors-page-16.csv
ONSemiconductor_NSS60201LT1G.pdf,ON Semiconductor,NSS60201LT1G,c_current_max,2 A,mouser-transistors-page-16.csv
ONSemiconductor_NSS60201LT1G.pdf,ON Semiconductor,NSS60201LT1G,ce_v_max,60 V,mouser-transistors-page-16.csv
ONSemiconductor_NSS60201LT1G.pdf,ON Semiconductor,NSS60201LT1G,min_op_temp,-55 C,mouser-transistors-page-16.csv
ONSemiconductor_NSS60201LT1G.pdf,ON Semiconductor,NSS60201LT1G,max_op_temp,150 C,mouser-transistors-page-16.csv
DiodesIncorporated_BC857BFZ-7B.pdf,Diodes Incorporated,BC857BFZ-7B,polarity,PNP,mouser-transistors-page-16.csv
DiodesIncorporated_BC857BFZ-7B.pdf,Diodes Incorporated,BC857BFZ-7B,c_current_max,-200 mA,mouser-transistors-page-16.csv
DiodesIncorporated_BC857BFZ-7B.pdf,Diodes Incorporated,BC857BFZ-7B,ce_v_max,-45 V,mouser-transistors-page-16.csv
DiodesIncorporated_BC857BFZ-7B.pdf,Diodes Incorporated,BC857BFZ-7B,min_op_temp,-65 C,mouser-transistors-page-16.csv
DiodesIncorporated_BC857BFZ-7B.pdf,Diodes Incorporated,BC857BFZ-7B,max_op_temp,150 C,mouser-transistors-page-16.csv
DiodesIncorporated_BC847BFZ-7B.pdf,Diodes Incorporated,BC847BFZ-7B,polarity,NPN,mouser-transistors-page-16.csv
DiodesIncorporated_BC847BFZ-7B.pdf,Diodes Incorporated,BC847BFZ-7B,c_current_max,200 mA,mouser-transistors-page-16.csv
DiodesIncorporated_BC847BFZ-7B.pdf,Diodes Incorporated,BC847BFZ-7B,ce_v_max,45 V,mouser-transistors-page-16.csv
DiodesIncorporated_BC847BFZ-7B.pdf,Diodes Incorporated,BC847BFZ-7B,min_op_temp,-65 C,mouser-transistors-page-16.csv
DiodesIncorporated_BC847BFZ-7B.pdf,Diodes Incorporated,BC847BFZ-7B,max_op_temp,150 C,mouser-transistors-page-16.csv
DiodesIncorporated_ZXTP25020DFLTA.pdf,Diodes Incorporated,ZXTP25020DFLTA,polarity,PNP,mouser-transistors-page-16.csv
DiodesIncorporated_ZXTP25020DFLTA.pdf,Diodes Incorporated,ZXTP25020DFLTA,c_current_max,1.5 A,mouser-transistors-page-16.csv
DiodesIncorporated_ZXTP25020DFLTA.pdf,Diodes Incorporated,ZXTP25020DFLTA,ce_v_max,20 V,mouser-transistors-page-16.csv
DiodesIncorporated_ZXTP25020DFLTA.pdf,Diodes Incorporated,ZXTP25020DFLTA,min_op_temp,-55 C,mouser-transistors-page-16.csv
DiodesIncorporated_ZXTP25020DFLTA.pdf,Diodes Incorporated,ZXTP25020DFLTA,max_op_temp,125 C,mouser-transistors-page-16.csv
DiodesIncorporated_BCW66HTA.pdf,Diodes Incorporated,BCW66HTA,polarity,NPN,mouser-transistors-page-16.csv
DiodesIncorporated_BCW66HTA.pdf,Diodes Incorporated,BCW66HTA,c_current_max,1 A,mouser-transistors-page-16.csv
DiodesIncorporated_BCW66HTA.pdf,Diodes Incorporated,BCW66HTA,ce_v_max,45 V,mouser-transistors-page-16.csv
DiodesIncorporated_BCW66HTA.pdf,Diodes Incorporated,BCW66HTA,min_op_temp,-55 C,mouser-transistors-page-16.csv
DiodesIncorporated_BCW66HTA.pdf,Diodes Incorporated,BCW66HTA,max_op_temp,150 C,mouser-transistors-page-16.csv
ONSemiconductor_SBC847BDW1T1G.pdf,ON Semiconductor,SBC847BDW1T1G,polarity,NPN,mouser-transistors-page-16.csv
ONSemiconductor_SBC847BDW1T1G.pdf,ON Semiconductor,SBC847BDW1T1G,c_current_max,100 mA,mouser-transistors-page-16.csv
ONSemiconductor_SBC847BDW1T1G.pdf,ON Semiconductor,SBC847BDW1T1G,ce_v_max,45 V,mouser-transistors-page-16.csv
ONSemiconductor_SBC847BDW1T1G.pdf,ON Semiconductor,SBC847BDW1T1G,min_op_temp,-55 C,mouser-transistors-page-16.csv
ONSemiconductor_SBC847BDW1T1G.pdf,ON Semiconductor,SBC847BDW1T1G,max_op_temp,150 C,mouser-transistors-page-16.csv
STMicroelectronics_BCP53-16.pdf,STMicroelectronics,BCP53-16,polarity,PNP,mouser-transistors-page-16.csv
STMicroelectronics_BCP53-16.pdf,STMicroelectronics,BCP53-16,c_current_max,1 A,mouser-transistors-page-16.csv
STMicroelectronics_BCP53-16.pdf,STMicroelectronics,BCP53-16,ce_v_max,-80 V,mouser-transistors-page-16.csv
STMicroelectronics_BCP53-16.pdf,STMicroelectronics,BCP53-16,min_op_temp,-65 C,mouser-transistors-page-16.csv
STMicroelectronics_BCP53-16.pdf,STMicroelectronics,BCP53-16,max_op_temp,150 C,mouser-transistors-page-16.csv
DiodesIncorporated_ZXTN4004KTC.pdf,Diodes Incorporated,ZXTN4004KTC,polarity,NPN,mouser-transistors-page-16.csv
DiodesIncorporated_ZXTN4004KTC.pdf,Diodes Incorporated,ZXTN4004KTC,ce_v_max,150 V,mouser-transistors-page-16.csv
DiodesIncorporated_ZXTN4004KTC.pdf,Diodes Incorporated,ZXTN4004KTC,min_op_temp,-55 C,mouser-transistors-page-16.csv
DiodesIncorporated_ZXTN4004KTC.pdf,Diodes Incorporated,ZXTN4004KTC,max_op_temp,150 C,mouser-transistors-page-16.csv
STMicroelectronics_BCP56-16.pdf,STMicroelectronics,BCP56-16,polarity,NPN,mouser-transistors-page-16.csv
STMicroelectronics_BCP56-16.pdf,STMicroelectronics,BCP56-16,c_current_max,1 A,mouser-transistors-page-16.csv
STMicroelectronics_BCP56-16.pdf,STMicroelectronics,BCP56-16,ce_v_max,80 V,mouser-transistors-page-16.csv
STMicroelectronics_BCP56-16.pdf,STMicroelectronics,BCP56-16,min_op_temp,-65 C,mouser-transistors-page-16.csv
STMicroelectronics_BCP56-16.pdf,STMicroelectronics,BCP56-16,max_op_temp,150 C,mouser-transistors-page-16.csv
DiodesIncorporated_MMSTA42-7-F.pdf,Diodes Incorporated,MMSTA42-7-F,polarity,NPN,mouser-transistors-page-16.csv
DiodesIncorporated_MMSTA42-7-F.pdf,Diodes Incorporated,MMSTA42-7-F,c_current_max,0.2 A,mouser-transistors-page-16.csv
DiodesIncorporated_MMSTA42-7-F.pdf,Diodes Incorporated,MMSTA42-7-F,ce_v_max,300 V,mouser-transistors-page-16.csv
DiodesIncorporated_MMSTA42-7-F.pdf,Diodes Incorporated,MMSTA42-7-F,min_op_temp,-55 C,mouser-transistors-page-16.csv
DiodesIncorporated_MMSTA42-7-F.pdf,Diodes Incorporated,MMSTA42-7-F,max_op_temp,150 C,mouser-transistors-page-16.csv
DiodesIncorporated_MMDT2222A-7-F.pdf,Diodes Incorporated,MMDT2222A-7-F,polarity,NPN,mouser-transistors-page-16.csv
DiodesIncorporated_MMDT2222A-7-F.pdf,Diodes Incorporated,MMDT2222A-7-F,c_current_max,0.6 A,mouser-transistors-page-16.csv
DiodesIncorporated_MMDT2222A-7-F.pdf,Diodes Incorporated,MMDT2222A-7-F,ce_v_max,40 V,mouser-transistors-page-16.csv
DiodesIncorporated_MMDT2222A-7-F.pdf,Diodes Incorporated,MMDT2222A-7-F,min_op_temp,-55 C,mouser-transistors-page-16.csv
DiodesIncorporated_MMDT2222A-7-F.pdf,Diodes Incorporated,MMDT2222A-7-F,max_op_temp,150 C,mouser-transistors-page-16.csv
DiodesIncorporated_2DC4672-13.pdf,Diodes Incorporated,2DC4672-13,polarity,NPN,mouser-transistors-page-16.csv
DiodesIncorporated_2DC4672-13.pdf,Diodes Incorporated,2DC4672-13,c_current_max,6 A,mouser-transistors-page-16.csv
DiodesIncorporated_2DC4672-13.pdf,Diodes Incorporated,2DC4672-13,ce_v_max,50 V,mouser-transistors-page-16.csv
DiodesIncorporated_2DC4672-13.pdf,Diodes Incorporated,2DC4672-13,min_op_temp,-55 C,mouser-transistors-page-16.csv
DiodesIncorporated_2DC4672-13.pdf,Diodes Incorporated,2DC4672-13,max_op_temp,150 C,mouser-transistors-page-16.csv
DiodesIncorporated_BST39TA.pdf,Diodes Incorporated,BST39TA,polarity,NPN,mouser-transistors-page-16.csv
DiodesIncorporated_BST39TA.pdf,Diodes Incorporated,BST39TA,c_current_max,0.5 A,mouser-transistors-page-16.csv
DiodesIncorporated_BST39TA.pdf,Diodes Incorporated,BST39TA,ce_v_max,350 V,mouser-transistors-page-16.csv
DiodesIncorporated_BST39TA.pdf,Diodes Incorporated,BST39TA,min_op_temp,-65 C,mouser-transistors-page-16.csv
DiodesIncorporated_BST39TA.pdf,Diodes Incorporated,BST39TA,max_op_temp,150 C,mouser-transistors-page-16.csv
ONSemiconductor_NSS60200LT1G.pdf,ON Semiconductor,NSS60200LT1G,polarity,PNP,mouser-transistors-page-16.csv
ONSemiconductor_NSS60200LT1G.pdf,ON Semiconductor,NSS60200LT1G,c_current_max,2 A,mouser-transistors-page-16.csv
ONSemiconductor_NSS60200LT1G.pdf,ON Semiconductor,NSS60200LT1G,ce_v_max,60 V,mouser-transistors-page-16.csv
ONSemiconductor_NSS60200LT1G.pdf,ON Semiconductor,NSS60200LT1G,min_op_temp,-55 C,mouser-transistors-page-16.csv
ONSemiconductor_NSS60200LT1G.pdf,ON Semiconductor,NSS60200LT1G,max_op_temp,150 C,mouser-transistors-page-16.csv
STMicroelectronics_STN2580.pdf,STMicroelectronics,STN2580,polarity,NPN,mouser-transistors-page-16.csv
