Type:,Filename:,Part:,Our Vals:,Notes:,Discrepancy Type:,Discrepancy Notes:,Annotator:
FN,CSEMS05382-1,BC548B,30,Entity parts: {'BC546A': ['80']}
FN,DIODESINCORPORATED_2DD26527,2DD2652,12,Entity parts: {'2DD2652-7': ['12']}
FN,DIODESINCORPORATED_FMMT634QTA,FMMT634Q,100,Entity parts: {'FMMT634QTA': ['100']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29A,60,Entity parts: {'TIP29B-BP': ['80']}
FN,MICROCOMMERCIALCO_MPSA92AP,MPSA92-BP-HF,300,Entity parts: {'MPSA92-AP': ['300']}
FN,ONSEMICONDUCTOR_MMBTA92LT1G,MMBTA92L,300,Entity parts: {'MMBTA92LT1G': ['300']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30C-BP-HF,100,Entity parts: {'TIP29B-BP': ['80']}
FN,BC818-40LT1-D,NSVBC818-40L,25,Entity parts: {'NSVBC818-40LT1G': ['25']}
FN,DIODESINCORPORATED_ZXTP23140BFHTA,ZXTP23140BFHTA,160,Entity vals: ['140']
FN,MICROCOMMERCIALCO_MPSA92AP,MPSA92,300,Entity parts: {'MPSA92-AP': ['300']}
FN,DIODS13249-1,BC818-40,25,Entity parts: {'BC817-16': ['45']}
FN,2N4123-D,2N4123,30,Entity parts: {'2N4124': ['25']}
FN,CENTRALSEMICONDUCTORCORP_MPSA42,MPSA43,200,Entity parts: {'MPSA42': ['300']}
FN,CSEMS05382-1,BC547,45,Entity parts: {'BC546A': ['80']}
FN,DIODESINCORPORATED_FCX705TA,FCX705,120,Entity parts: {'FCX705TA': ['120']}
FN,DIODESINCORPORATED_FCX495TC,FCX495-13R,150,Entity parts: {'FCX495TA': ['150']}
FN,CSEMS05382-1,BC546B,65,Entity parts: {'BC546A': ['80']}
FN,DIODESINCORPORATED_ZXT690BKTC,ZXT690BKQTC,45,Entity parts: {'ZXT690BKTC': ['45']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30C,100,Entity parts: {'TIP29B-BP': ['80']}
FN,BC337-D,BC337,45,Entity parts: {'BC337-25RL1G': ['45']}
FN,DIODESINCORPORATED_2DA1213Y13,2DA1213Y-13R,50,Entity parts: {'2DA1213O-13': ['50']}
FN,DIODESINCORPORATED_FCX555TA,FCX555TA,150,Entity vals: ['180']
FN,CENTRALSEMICONDUCTORCORP_MPSA64,MPSA62,20,Entity parts: {'MPSA65': ['30']}
FN,DIODS13249-1,BC817,45,Entity parts: {'BC817-16': ['45']}
FN,2N3906-D,2N3906RLRP,40,Entity parts: {'2N3906RLRMG': ['40']}
FN,ONSEMICONDUCTOR_MMBTA06WT1G,SMMBTA06W,80,Entity parts: {'SMMBTA06WT3G': ['80']}
FN,DIODESINCORPORATED_ZTX603STZ,ZTX602,60,Entity parts: {'ZTX603': ['80']}
FN,DIODS13249-1,BC818,25,Entity parts: {'BC817-16': ['45']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30C-BP,100,Entity parts: {'TIP29B-BP': ['80']}
FN,DIODESINCORPORATED_FCX558TA,FCX558,400,Entity parts: {'FCX558TA': ['400']}
FN,DIODESINCORPORATED_ZXTP26020DMFTA,ZXTP26020DMF,20,Entity parts: {'ZXTP26020DMFTA': ['20']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29C-BP-HF,100,Entity parts: {'TIP29B-BP': ['80']}
FN,NXPUSAINC_PN2222A116,PN2222A-AP,40,Entity parts: {'PN2222A': ['40']}
FN,DIODS13249-1,BC817-40,45,Entity parts: {'BC817-16': ['45']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30A,60,Entity parts: {'TIP29B-BP': ['80']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29B,80,Entity parts: {'TIP29B-BP': ['80']}
FN,CSEMS05382-1,BC547C,45,Entity parts: {'BC546A': ['80']}
FN,2N3906-D,2N3906RL1,40,Entity parts: {'2N3906RLRMG': ['40']}
FN,DIODESINCORPORATED_ZXTP718MATA,ZXTP718MA,20,Entity parts: {'ZXTP718MATA': ['20']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30A-BP-HF,60,Entity parts: {'TIP29B-BP': ['80']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29C,100,Entity parts: {'TIP29B-BP': ['80']}
FN,DIODESINCORPORATED_ZXTP718MATA,ZXTP718MATC,20,Entity parts: {'ZXTP718MATA': ['20']}
FN,DIODESINCORPORATED_FCX491ATA,FCX491A,40,Entity parts: {'FCX491ATA': ['40']}
FN,CSEMS05382-1,BC547B,45,Entity parts: {'BC546A': ['80']}
FN,DIODESINCORPORATED_ZXT690BKTC,ZXT690BK,45,Entity parts: {'ZXT690BKTC': ['45']}
FN,DIODESINCORPORATED_FMMT597TC,FMMT597,300,Entity parts: {'FMMT597TA': ['300']}
FN,DIODESINCORPORATED_FCX690BTA,FCX690B-13R,45,Entity parts: {'FCX690BTA': ['45']}
FN,DIODESINCORPORATED_FCX495TC,FCX495,150,Entity parts: {'FCX495TA': ['150']}
FN,CSEMS05382-1,BC547A,45,Entity parts: {'BC546A': ['80']}
FN,MICROCOMMERCIALCO_MPSA92AP,MPSA92-BP,300,Entity parts: {'MPSA92-AP': ['300']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30B-BP-HF,80,Entity parts: {'TIP29B-BP': ['80']}
FN,CSEMS05382-1,BC546A,65,Entity vals: ['80']
FN,CENTRALSEMICONDUCTORCORP_MPSA64,MPSA66,30,Entity parts: {'MPSA65': ['30']}
FN,ONSEMICONDUCTOR_MMBTA06WT1G,MMBTA06W,80,Entity parts: {'SMMBTA06WT3G': ['80']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP29B-BP-HF,80,Entity parts: {'TIP29B-BP': ['80']}
FN,DIODESINCORPORATED_2DA1213Y13,2DA1213O,50,Entity parts: {'2DA1213O-13': ['50']}
FN,ONSEMICONDUCTOR_MMBTA92LT1G,SMMBTA92L,300,Entity parts: {'MMBTA92LT1G': ['300']}
FN,CSEMS05382-1,BC548C,30,Entity parts: {'BC546A': ['80']}
FN,DIODS13249-1,BC817-25,45,Entity parts: {'BC817-16': ['45']}
FN,2N3906-D,2N3906RLRM,40,Entity parts: {'2N3906RLRMG': ['40']}
FN,CSEMS05382-1,BC546,65,Entity parts: {'BC546A': ['80']}
FN,DIODS13249-1,BC818-16,25,Entity parts: {'BC817-16': ['45']}
FN,MICROCOMMERCIALCO_MPSA92AP,MPSA92-AP-HF,300,Entity parts: {'MPSA92-AP': ['300']}
FN,DIODESINCORPORATED_FCX491ATA,FCX491AQTA,40,Entity parts: {'FCX491ATA': ['40']}
FN,DIODESINCORPORATED_ZXTP2008ZTA,ZXTP2008Z,30,Entity parts: {'ZXTP2008ZTA': ['30']}
FN,2N3906-D,2N3906,40,Entity parts: {'2N3906RLRMG': ['40']}
FN,DIODESINCORPORATED_ZXTN19100CGTA,ZXTN19100CG,100,Entity parts: {'ZXTN19100CGTA': ['100']}
FN,DIODS13249-1,BC818-25,25,Entity parts: {'BC817-16': ['45']}
FN,MICROCOMMERCIALCO_TIP29ABP,TIP30B,80,Entity parts: {'TIP29B-BP': ['80']}
FN,CSEMS05382-1,BC548,30,Entity parts: {'BC546A': ['80']}
FN,MICROSEMICORPORATION_2N2484UB,2N2484UBC,60,Entity parts: {'2N2484UA': ['60']}
FN,DIODESINCORPORATED_DXT790AP513,DXT790AP5,40,Entity parts: {'DXT790AP5-13': ['40']}
FN,DIODESINCORPORATED_FCX690BTA,FCX690B,45,Entity parts: {'FCX690BTA': ['45']}
FN,DIODESINCORPORATED_2DA1213Y13,2DA1213Y,50,Entity parts: {'2DA1213O-13': ['50']}
FP,CSEMS05382-1,BC546A,80,Gold parts: {'BC548A': ['30']}
FP,DIODESINCORPORATED_FCX555TA,FCX555TA,180,Gold parts: {'FCX555': ['150']}
FP,DIODESINCORPORATED_ZXTP23140BFHTA,ZXTP23140BFHTA,140,Gold parts: {'ZXTP23140BFH': ['160']}
FP,MICROCOMMERCIALCO_2N3904AP,2N3904-AP,40,Gold does not have doc MICROCOMMERCIALCO_2N3904AP.
