Type:,Filename:,Part:,Our Vals:,Notes:,Discrepancy Type:,Discrepancy Notes:,Annotator:
FN,TLV2474,TLV2475AINE4,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,OPA363,OPA364IDG4,850 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,TL051,TL054CD,8.1 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TLV2474,TLV2475AIDR,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,TLV2474,TLV2474CDG4,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,TL051,TL052ACDG4,4.7 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,OPA363,OPA363IDBVT,1.1 MA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,OPA552,OPA552FA,14.0,Entity parts: {'OPA552UA/2K5': ['7 MA']}
FN,TLV2474,TLV2470IDBVR,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,TLV2474,TLV2471CDBVT,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LF156,LF356H,5 MA,Entity parts: {'LF356M/NOPB': ['5 MA']}
FN,LMC7111,LMC7111BIM5X/NOPB,20 UA,Entity parts: {'LMC7111BIM5/NOPB': ['25 UA']}
FN,NCS20071-D,NCS20071,405 UA,Entity parts: {'NCS20074DR2G': ['465 UA']}
FN,EN.CD00000533,LM2902D,0.7 MA,Entity parts: {'LM2902Q4T': ['1.5 MA']}
FN,LMC6462_LMC6464,LMC6464BIM,90 UA,Entity parts: {'LMC6462BIM/NOPB': ['50 UA']}
FN,OPA363,OPA2364IDGKRG4,850 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,NCS20071-D,NCV20072DTBR2G,410 UA,Entity parts: {'NCS20074DR2G': ['465 UA']}
FN,TL051,TL054AIDRE4,8.2 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TLV2474,TLV2472IP,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,AMC1200-Q1,AMC1200TDWVRQ1,3.8 MA,Entity vals: ['5.4 MA']
FN,TL051,TL054IDRG4,8.2 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,LM324-N,LM324AM,700 UA,Entity parts: {'LM324MX/NOPB': ['1.5 MA']}
FN,NCS20071-D,NCV20072DTBR2G,465 UA,Entity parts: {'NCS20074DR2G': ['465 UA']}
FN,LM324-N,LM324N/NOPB,700 UA,Entity parts: {'LM324MX/NOPB': ['1.5 MA']}
FN,TLV2474,TLV2472IDR,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LMC6462_LMC6464,LMC6462BIN/NOPB,40 UA,Entity parts: {'LMC6462BIM/NOPB': ['50 UA']}
FN,OPA2330,OPA2330AIDRBT,21 UA,Entity parts: {'OPA4330AIPWR': ['21 UA']}
FN,OPA2357,OPA357AIDBVTG4,4.9 MA,Entity parts: {'OPA2357AIDGST': ['4.9 MA']}
FN,THS3001,THS3001CDR,5.5 MA,Entity parts: {'THS3001ID': ['6.6 MA']}
FN,INA211,INA212CIDCKT,65 UA,Entity parts: {'INA210BIDCKR': ['65 UA']}
FN,TLV2474,TLV2471ID,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LM324-D,LM2902VDTBG,1.4 MA,Entity parts: {'LM324ADR2G': ['1.4 MA']}
FN,LMV841,LMV844,0.93 MA,Entity parts: {'LMV842MM/NOPB': ['1.03 MA']}
FN,LMV841,LMV844-Q1,0.93 MA,Entity parts: {'LMV842MM/NOPB': ['1.03 MA']}
FN,TLV2474,TLV2474IDG4,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,OPA2317,OPA2317,21 UA,Entity parts: {'OPA2317IDR': ['21 UA']}
FN,TL051,TL054ACDE4,8.2 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TL051,TL052AIP,4.4 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TL051,TL052ACDRG4,4.4 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,LM2902-Q1,LM2902QDRQ1,1.4 MA,Entity parts: {'LM2902KVQDRQ1': ['1.4 MA']}
FN,TLV2474,TLV2470AIDR,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,TLV2474,TLV2472IDGN,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,AMC1200,AMC1200BDWVR,4.4 MA,Entity vals: ['5.4 MA']
FN,OPA625,OPA2625IDGST,270 UA,Entity parts: {'OPA625IDBVT': ['2 MA']}
FN,OPA363,OPA4364AIPWR,650 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,TLV2474,TLV2471IDBVTG4,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,TL051,TL051CPE4,2.6 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TLV2474,TLV2474,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,TL051,TL054ID,8.1 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,OPA363,OPA2364AIDGKR,850 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,THS4081,THS4082CDG4,2.9 MA,Entity parts: {'THS4082IDGNR': ['3.4 MA']}
FN,TL051,TL054AIN,8.4 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,OPA363,OPA2364IDGKTG4,650 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,TLV2474,TLV2472CP,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,OPA363,OPA364AIDBVR,850 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,NCS20071-D,NCS20074DTBR2G,465 UA,Entity parts: {'NCS20074DR2G': ['465 UA']}
FN,NCS20071-D,NCV20071SN2T1G,416 UA,Entity parts: {'NCS20074DR2G': ['465 UA']}
FN,OPA363,OPA364AIDBVRG4,650 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,OPA363,OPA2364IDGKT,650 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,LMC6041,LMC6041AI,14 UA,Entity parts: {'LMC6041IN/NOPB': ['18 UA']}
FN,THS3001,THS3001CDR,6.6 MA,Entity parts: {'THS3001ID': ['6.6 MA']}
FN,THS3001,THS3001CDRG4,6.9 MA,Entity parts: {'THS3001ID': ['6.6 MA']}
FN,TL051,TL052CDG4,4.6 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,LM324-D,LM2902VDTBR2G,0.7 MA,Entity parts: {'LM324ADR2G': ['1.4 MA']}
FN,LMV841,LMV842QMAX/NOPB,1 MA,Entity parts: {'LMV842MM/NOPB': ['1.03 MA']}
FN,TL051,TL052IDRE4,4.6 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,OPA363,OPA364AIDBVRG4,1.1 MA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,OPA363,OPA2364IDRG4,650 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,TL051,TL054CDRG4,8.1 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,NCS20071-D,NCV20071,410 UA,Entity parts: {'NCS20074DR2G': ['465 UA']}
FN,LMC6462_LMC6464,LMC6462BIMX/NOPB,40 UA,Entity parts: {'LMC6462BIM/NOPB': ['50 UA']}
FN,TLV2474,TLV2472AIDRG4,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LM324-D,LM324ADTBG,1.4 MA,Entity parts: {'LM324ADR2G': ['1.4 MA']}
FN,THS3001,THS3001IDGNR,6.6 MA,Entity parts: {'THS3001ID': ['6.6 MA']}
FN,TLV2474,TLV2474CDR,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,TL051,TL052IPE4,4.6 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,OPA2357,OPA357AIDDA,4.9 MA,Entity parts: {'OPA2357AIDGST': ['4.9 MA']}
FN,TL051,TL052CPSR,4.6 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,OPA363,OPA2363IDGSTG4,850 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,LMC7111,LMC7111BIM5/NOPB,20 UA,Entity vals: ['25 UA']
FN,TL051,TL051CDRG4,2.6 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TL051,TL054IDG4,8.1 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TL051,TL052ACDG4,4.6 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,LMC6462_LMC6464,LMC6464BIMX,80 UA,Entity parts: {'LMC6462BIM/NOPB': ['50 UA']}
FN,TL051,TL054CDR,7.9 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,LMC6462_LMC6464,LMC6464AIM/NOPB,80 UA,Entity parts: {'LMC6462BIM/NOPB': ['50 UA']}
FN,OPA552,OPA552,14.0,Entity parts: {'OPA552UA/2K5': ['7 MA']}
FN,AMC1200,AMC1200SDUBR,3.8 MA,Entity parts: {'AMC1200BDWVR': ['5.4 MA']}
FN,TLV2474,TLV2475AIN,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,OPA363,OPA4364AIDRG4,650 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,EN.CD00000533,LM2902Q4T,0.7 MA,Entity vals: ['1.5 MA']
FN,TL051,TL054AID,8.1 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TLV2474,TLV2470CDBVT,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LM2902-Q1,LM2902KVQPWRQ1,1.4 MA,Entity parts: {'LM2902KVQDRQ1': ['1.4 MA']}
FN,TLV2474,TLV2474CD,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,OPA191,OPA4191,140 UA,Entity parts: {'OPA191IDBVR': ['140 UA']}
FN,TLV2474,TLV2470ID,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,AMC1200-Q1,AMC1200-Q1,3.8 MA,Entity parts: {'AMC1200TDWVRQ1': ['5.4 MA']}
FN,INA240,INA240A3,1.8 MA,Entity parts: {'INA240A3PWR': ['1.8 MA']}
FN,OPA363,OPA2364IDGKR,1.1 MA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,TLV2474,TLV2472IDGN,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LM324-N,LM2902N/NOPB,0.7 MA,Entity parts: {'LM324MX/NOPB': ['1.5 MA']}
FN,LMC6035,LMC6035IMXQ1,0.65 MA,Entity parts: {'LMC6035IMM/NOPB': ['650 UA']}
FN,TLV2474,TLV2472ID,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LM324-N,LM224-N,1.5 MA,Entity parts: {'LM324MX/NOPB': ['1.5 MA']}
FN,OPA2317,OPA317IDCKT,21 UA,Entity parts: {'OPA2317IDR': ['21 UA']}
FN,TLV2474,TLV2471AID,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,OPA552,OPA552UA/2K5,14.0,Entity vals: ['7 MA']
FN,OPA625,OPA2625IDGST,250 UA,Entity parts: {'OPA625IDBVT': ['2 MA']}
FN,TLV274-Q1,TLV272,550 UA,Entity parts: {'TLV271QDBVRQ1': ['750 UA']}
FN,LMV841,LMV841MGX/NOPB,0.96 MA,Entity parts: {'LMV842MM/NOPB': ['1.03 MA']}
FN,OPA363,OPA2364IDRG4,1.1 MA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,TL051,TL051CD,2.6 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,OPA363,OPA364AIDBVR,650 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,INA211,INA211,65 UA,Entity parts: {'INA210BIDCKR': ['65 UA']}
FN,OPA625,OPA2625IDGSR,250 UA,Entity parts: {'OPA625IDBVT': ['2 MA']}
FN,INA211,INA212CIRSWR,65 UA,Entity parts: {'INA210BIDCKR': ['65 UA']}
FN,OPA363,OPA2364AIDGKRG4,850 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,OPA191,OPA2191,140 UA,Entity parts: {'OPA191IDBVR': ['140 UA']}
FN,LMC7111,LMC7111BI,25 UA,Entity parts: {'LMC7111BIM5/NOPB': ['25 UA']}
FN,OPA2330,OPA2330AIDRG4,21 UA,Entity parts: {'OPA4330AIPWR': ['21 UA']}
FN,INA211,INA210AIRSWR,65 UA,Entity parts: {'INA210BIDCKR': ['65 UA']}
FN,LM2902-Q1,LM2902-Q1,1.4 MA,Entity parts: {'LM2902KVQDRQ1': ['1.4 MA']}
FN,OPA2330,OPA330AIDCKTG4,21 UA,Entity parts: {'OPA4330AIPWR': ['21 UA']}
FN,NCS20071-D,NCV20074DTBR2G,416 UA,Entity parts: {'NCS20074DR2G': ['465 UA']}
FN,NCS20071-D,NCV20074DTBR2G,405 UA,Entity parts: {'NCS20074DR2G': ['465 UA']}
FN,TLV2474,TLV2473AIN,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LM2900,LM3900,6.2 MA,Entity parts: {'LM3900N': ['6.2 MA']}
FN,THS3001,THS3001CD,5.5 MA,Entity parts: {'THS3001ID': ['6.6 MA']}
FN,OPA2330,OPA330AIDRG4,21 UA,Entity parts: {'OPA4330AIPWR': ['21 UA']}
FN,TLV2474,TLV2472AIDR,550 UA,Entity vals: ['600 UA']
FN,LMC7111,LMC7111AI,25 UA,Entity parts: {'LMC7111BIM5/NOPB': ['25 UA']}
FN,TLV2474,TLV2472CDGNR,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,TLV2474,TLV2470CDRG4,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LM6211,LM6211,1.05 MA,Entity parts: {'LM6211MF/NOPB': ['1.05 MA']}
FN,THS3001,THS3001CDGNG4,6.9 MA,Entity parts: {'THS3001ID': ['6.6 MA']}
FN,OPA552,OPA552PA,14.0,Entity parts: {'OPA552UA/2K5': ['7 MA']}
FN,LMC6462_LMC6464,LMC6462AIN/NOPB,40 UA,Entity parts: {'LMC6462BIM/NOPB': ['50 UA']}
FN,TLV2474,TLV2473CDR,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LMV841,LMV842QMA/NOPB,0.96 MA,Entity parts: {'LMV842MM/NOPB': ['1.03 MA']}
FN,LMC6462_LMC6464,LMC6462,40 UA,Entity parts: {'LMC6462BIM/NOPB': ['50 UA']}
FN,NCS20071-D,NCS20072,405 UA,Entity parts: {'NCS20074DR2G': ['465 UA']}
FN,LM324-N,LM124AJ/PB,0.7 MA,Entity parts: {'LM324MX/NOPB': ['1.5 MA']}
FN,INA211,INA214CIDCKR,65 UA,Entity parts: {'INA210BIDCKR': ['65 UA']}
FN,THS3001,THS3001IDGNG4,5.5 MA,Entity parts: {'THS3001ID': ['6.6 MA']}
FN,TL051,TL054AIDR,8.1 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,LF156,LF256H/NOPB,5 MA,Entity parts: {'LF356M/NOPB': ['5 MA']}
FN,TLV2474,TLV2473AIDR,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,TLV2474,TLV2471IDBV,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LM324-D,LM324EDR2G,1.4 MA,Entity parts: {'LM324ADR2G': ['1.4 MA']}
FN,LMV841,LMV842MM/NOPB,1 MA,Entity vals: ['1.03 MA']
FN,NCS20071-D,NCV20072DMR2G,416 UA,Entity parts: {'NCS20074DR2G': ['465 UA']}
FN,TLV2474,TLV2472CDRG4,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LM324-N,LM324MTX,700 UA,Entity parts: {'LM324MX/NOPB': ['1.5 MA']}
FN,TL051,TL054CDBR,8.5 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TLV2474,TLV2473IDGQR,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LMC6035,LMC6035ITLX/NOPB,0.65 MA,Entity parts: {'LMC6035IMM/NOPB': ['650 UA']}
FN,OPA625,OPA2625IDBVR,2 MA,Entity parts: {'OPA625IDBVT': ['2 MA']}
FN,TL051,TL054INMJB,8.4 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,EN.DM00109906,CS70P,300 UA,Entity vals: ['200 UA']
FN,OPA363,OPA364AIDBVT,850 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,OPA548,OPA548FKTWTG3,34.0,Entity parts: {'OPA548T-1': ['17 MA']}
FN,LMV841,LMV844QMAX/NOPB,0.93 MA,Entity parts: {'LMV842MM/NOPB': ['1.03 MA']}
FN,LM324-N,LM324N/NOPB,0.7 MA,Entity parts: {'LM324MX/NOPB': ['1.5 MA']}
FN,TL051,TL054ID,7.9 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,LMV841,LMV842QMA/NOPB,1 MA,Entity parts: {'LMV842MM/NOPB': ['1.03 MA']}
FN,OPA363,OPA363,850 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,OPA363,OPA363,1.1 MA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,LMC6035,LMC6036,1.3 MA,Entity parts: {'LMC6035IMM/NOPB': ['650 UA']}
FN,LMV841,LMV842QMA/NOPB,1.03 MA,Entity parts: {'LMV842MM/NOPB': ['1.03 MA']}
FN,OPA363,OPA364IDBVTG4,850 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,THS3001,THS3001CDGNR,5.5 MA,Entity parts: {'THS3001ID': ['6.6 MA']}
FN,TLV2474,TLV2470AIPE4,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,THS3001,THS3001HVIDVNG4,6.6 MA,Entity parts: {'THS3001ID': ['6.6 MA']}
FN,TL051,TL054IDE4,8.2 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TLV2474,TLV2472CP,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,THS4081,THS4081IDGNG4,2.9 MA,Entity parts: {'THS4082IDGNR': ['3.4 MA']}
FN,TLV2474,TLV2473AID,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,TL051,TL054AID,8.2 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TL051,TL054IDRG4,8.4 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,LMC6041,LMC6041AIMX/NOPB,14 UA,Entity parts: {'LMC6041IN/NOPB': ['18 UA']}
FN,OPA363,OPA2364AIDG4,650 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,OPA363,OPA4364AIPWRG4,1.1 MA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,OPA363,OPA363AID,850 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,NCS20071-D,NCV20072DMR2G,465 UA,Entity parts: {'NCS20074DR2G': ['465 UA']}
FN,TLV2474,TLV2471IDBVTG4,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,OPA129,OPA129U,1.2 MA,Entity parts: {'OPA129UB': ['1.2 MA']}
FN,OPA2317,OPA4317ID,21 UA,Entity parts: {'OPA2317IDR': ['21 UA']}
FN,LM324-D,LM224DR2G,0.7 MA,Entity parts: {'LM324ADR2G': ['1.4 MA']}
FN,TLV2474,TLV2471CDBVRG4,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,TLV274-Q1,TLV271,550 UA,Entity parts: {'TLV271QDBVRQ1': ['750 UA']}
FN,TL051,TL052IP,4.5 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TL051,TL054AIDG4,7.9 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TLV2474,TLV2471CP,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LMV841,LMV842QMAX/NOPB,0.93 MA,Entity parts: {'LMV842MM/NOPB': ['1.03 MA']}
FN,INA211,INA211BIRSWR,65 UA,Entity parts: {'INA210BIDCKR': ['65 UA']}
FN,OPA363,OPA2364ID,850 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,NCS20071-D,NCV20071XV53T2G,416 UA,Entity parts: {'NCS20074DR2G': ['465 UA']}
FN,TLV2474,TLV2472CDG4,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,AMC1200,AMC1200,3.8 MA,Entity parts: {'AMC1200BDWVR': ['5.4 MA']}
FN,LM324-N,LM2902M,700 UA,Entity parts: {'LM324MX/NOPB': ['1.5 MA']}
FN,TL051,TL054AIDG4,8.4 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,LM324-N,LM224J,1.5 MA,Entity parts: {'LM324MX/NOPB': ['1.5 MA']}
FN,TLV2474,TLV2473ID,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,TL051,TL052AIDE4,4.8 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,LM324-N,LM2902MX,700 UA,Entity parts: {'LM324MX/NOPB': ['1.5 MA']}
FN,TLV274-Q1,TLV274,550 UA,Entity parts: {'TLV271QDBVRQ1': ['750 UA']}
FN,LF411,LF411,2 MA,Entity parts: {'LF411CD': ['2 MA']}
FN,LF411,LF411CPR,2 MA,Entity parts: {'LF411CD': ['2 MA']}
FN,OPA552,OPA552UAG4,14.0,Entity parts: {'OPA552UA/2K5': ['7 MA']}
FN,TL051,TL054IN,7.9 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TL051,TL051ACP,2.8 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,OPA363,OPA363IDBVRG4,1.1 MA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,TL051,TL052IPE4,4.5 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,OPA363,OPA2364AIDGKTG4,650 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,OPA552,OPA551UA/2K5E4,14.0,Entity parts: {'OPA552UA/2K5': ['7 MA']}
FN,INA240,INA240A4,1.8 MA,Entity parts: {'INA240A3PWR': ['1.8 MA']}
FN,OPA363,OPA363IDBVTG4,650 UA,Entity parts: {'OPA4364AIDR': ['1.1 MA']}
FN,OPA552,OPA551FAKTWTG3,14.0,Entity parts: {'OPA552UA/2K5': ['7 MA']}
FN,INA240,INA240A4PW,1.8 MA,Entity parts: {'INA240A3PWR': ['1.8 MA']}
FN,LMC6035,LMC6035IMM,0.65 MA,Entity parts: {'LMC6035IMM/NOPB': ['650 UA']}
FN,TLV2474,TLV2471AIP,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,TL051,TL052CD,4.6 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,THS4081,THS4082CDRG4,2.9 MA,Entity parts: {'THS4082IDGNR': ['3.4 MA']}
FN,TLV2474,TLV2470CDBVT,550 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,LMV841,LMV842QMM/NOPB,1 MA,Entity parts: {'LMV842MM/NOPB': ['1.03 MA']}
FN,TL051,TL052ACD,4.7 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,AMC1200,AMC1200B,5.4 MA,Entity parts: {'AMC1200BDWVR': ['5.4 MA']}
FN,LM324-N,LM124J/PB,0.7 MA,Entity parts: {'LM324MX/NOPB': ['1.5 MA']}
FN,LMC6462_LMC6464,LMC6464BIM/NOPB,80 UA,Entity parts: {'LMC6462BIM/NOPB': ['50 UA']}
FN,TL051,TL054CDR,8.1 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,EN.CD00000533,LM2902YPT,0.7 MA,Entity parts: {'LM2902Q4T': ['1.5 MA']}
FN,THS4081,THS4082IDGNR,2.9 MA,Entity vals: ['3.4 MA']
FN,TL051,TL054ACDE4,8.1 MA,Entity parts: {'TL052ACDR': ['4.8 MA']}
FN,TLV2474,TLV2475AIPWPR,600 UA,Entity parts: {'TLV2472AIDR': ['600 UA']}
FN,OPA548,OPA548T,34.0,Entity parts: {'OPA548T-1': ['17 MA']}
